property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU34049,,,Apartment,Apartment,275000.0,1.0,74.0,0,0,0,1,19.0,1,,0,
RBU34227,,,House,Residence,890000.0,4.0,275.0,0,0,0,0,,1,,0,
RBU34319,,,House,Residence,427500.0,3.0,235.0,0,0,0,1,31.0,1,2.0,0,Normal
RBU34318,,,House,Residence,414975.0,3.0,184.0,0,0,0,1,36.0,1,2.0,0,Normal
RBU34317,,,House,Residence,367728.0,3.0,155.0,0,0,0,1,28.0,1,2.0,0,Normal
RBU34234,,,House,Residence,395000.0,3.0,126.0,0,0,0,0,,1,4.0,0,Excellent
VBD29908,,,House,Bungalow,295000.0,3.0,98.0,0,0,0,1,,1,4.0,0,
RBU34320,,,House,Residence,371448.0,2.0,130.0,0,0,0,1,22.0,1,2.0,0,Normal
RBU33640,,,Apartment,Apartment,279000.0,1.0,86.0,0,0,0,1,,1,,0,Excellent
RBU34315,,,House,Residence,399400.0,3.0,166.0,0,0,0,1,22.0,1,2.0,0,Normal
VBD29902,,,House,Residence,395000.0,4.0,179.0,1,0,0,1,25.0,1,3.0,0,Normal
RBU33958,,,House,Residence,375300.0,4.0,166.0,0,0,0,1,,1,3.0,0,New
RBU33746,,,House,Residence,215000.0,4.0,162.0,0,0,0,1,,1,3.0,0,To be renovated
RBU34230,,,House,Mixed building,475000.0,4.0,393.0,0,0,0,0,,0,,0,
RBU32730,,,House,Residence,230000.0,2.0,82.0,0,0,0,0,,1,4.0,0,To be renovated
RBU33294,,,Apartment,Apartment,195000.0,3.0,105.0,0,0,0,1,,0,,0,
RBU32883,,,House,Residence,250000.0,4.0,175.0,0,0,0,1,,1,3.0,0,Excellent
RBU32839,,,House,Residence,399950.0,2.0,119.0,0,0,0,0,,1,4.0,0,Normal
RBU33306,,,House,Residence,449000.0,4.0,253.0,0,0,0,1,30.0,1,4.0,0,
RBU32743,,,House,Residence,975000.0,5.0,663.0,0,0,0,0,,1,4.0,1,Normal
RBU33128,,,Apartment,Apartment,289275.0,2.0,92.0,0,0,0,1,16.0,0,,0,Excellent
RBU33127,,,Apartment,Apartment,223500.0,2.0,70.0,0,0,0,1,13.0,0,,0,Excellent
RBU33303,,,House,Residence,389000.0,2.0,105.0,0,0,0,0,,0,2.0,0,
RBU32612,,,House,Residence,375000.0,2.0,140.0,0,0,0,1,,1,2.0,0,
RBU32267,,3500.0,Apartment,Apartment,599000.0,3.0,164.0,0,0,0,1,,0,,0,Normal
RBU32844,,,House,Residence,675000.0,4.0,222.0,0,0,0,0,,1,,0,Normal
RBU32927,,,House,Residence,401600.0,2.0,134.0,0,0,0,1,15.0,1,2.0,0,Normal
RBU32928,,,House,Residence,497000.0,3.0,204.0,0,0,0,1,15.0,1,3.0,0,Normal
RBU32263,,3630.0,House,Residence,259000.0,3.0,147.0,0,0,0,1,,1,3.0,0,
RBU33109,,,Apartment,Apartment,439000.0,2.0,115.0,0,0,0,1,36.0,0,,0,Excellent
RBU32926,,,House,Residence,401600.0,2.0,134.0,0,0,0,1,15.0,1,3.0,0,Normal
RBU33108,,,Apartment,Apartment,287500.0,2.0,97.0,0,0,0,1,15.0,0,,0,Excellent
RBU32775,,,House,Residence,198000.0,2.0,99.0,0,0,0,1,22.0,1,2.0,0,
RBU27318,,,House,Residence,239500.0,4.0,162.0,0,0,0,1,,1,3.0,0,To be renovated
RBU32190,,,Apartment,Apartment,206900.0,1.0,76.0,0,0,0,1,16.0,1,,0,Normal
RBU31000,,,House,Residence,450000.0,4.0,327.0,0,0,0,0,,0,,0,Normal
RBU32191,,,Apartment,Apartment,,2.0,90.0,0,0,0,1,14.0,1,,0,New
RBU32093,,,House,Residence,225000.0,4.0,143.0,0,0,0,1,,1,3.0,0,
RBU32073,,,House,Residence,220000.0,,,0,0,0,0,,1,3.0,0,
RBU32192,,,Apartment,Apartment,244900.0,2.0,91.0,0,0,0,1,14.0,1,,0,New
RBU30178,,,House,Residence,589000.0,5.0,255.0,1,0,1,1,,1,4.0,0,Normal
RBU30947,,,House,Residence,629000.0,3.0,315.0,0,0,0,1,56.0,1,2.0,0,
RBU30599,,,House,Residence,419000.0,4.0,292.0,0,0,0,1,,1,4.0,0,
RBU30975,,,House,Residence,449000.0,5.0,277.0,1,0,0,1,10.0,1,4.0,0,To be renovated
VBD27654,,,House,Residence,249000.0,3.0,133.0,0,0,0,1,12.0,1,4.0,0,Normal
RBU30711,,,Apartment,Apartment,459000.0,3.0,190.0,0,0,0,1,,0,3.0,0,Excellent
RBU30728,,,House,Residence,349000.0,5.0,338.0,0,0,0,0,,1,3.0,0,To be renovated
RBK55922,,,Apartment,Apartment,254500.0,1.0,77.0,1,0,0,1,,0,,0,
RBU31878,,,House,Residence,360000.0,3.0,198.0,0,0,0,0,,1,2.0,0,Normal
RBU30735,,,House,Residence,595000.0,4.0,221.0,0,0,0,1,,1,,0,Normal
RBU31991,,,House,Residence,,2.0,174.0,0,0,0,1,,0,4.0,0,To be renovated
RWC40705,,,House,Residence,360000.0,4.0,139.0,1,0,0,1,,1,3.0,0,Excellent
RBU28954,,,House,Residence,329000.0,2.0,,0,0,0,0,,0,,0,Excellent
RBU28752,,,Apartment,Duplex,339000.0,4.0,136.0,1,0,0,1,,0,4.0,0,New
RBU29714,,,House,Residence,350000.0,,,0,0,0,1,,1,2.0,0,Excellent
RBU29209,,,Apartment,Apartment,330185.0,,123.0,0,0,0,1,9.0,0,3.0,0,New
RBU28817,,,House,Residence,395000.0,7.0,200.0,0,0,0,1,,1,3.0,0,
RBU28472,,,Apartment,Apartment,195000.0,1.0,,0,0,0,1,,0,,0,
RBU28754,,,House,Residence,319000.0,4.0,165.0,1,0,0,1,,1,2.0,0,Fully renovated
RBU28604,,,House,Residence,,4.0,214.0,0,0,0,1,,1,4.0,0,Normal
RBU30082,,,House,Residence,229000.0,6.0,207.0,0,0,0,0,,1,3.0,0,To be renovated
RBU29479,,,House,Residence,220000.0,3.0,188.0,0,0,0,1,,1,3.0,0,
RBU29273,,,House,Residence,325000.0,3.0,216.0,1,0,0,1,,1,4.0,0,Normal
RBU24774,,,Apartment,Apartment,179000.0,2.0,,0,0,0,0,,0,,0,Excellent
RBJ54538,,,Apartment,Apartment,219500.0,1.0,70.0,0,0,0,1,13.0,0,,0,Excellent
RBT66187,,,House,Residence,315000.0,,,0,0,0,1,,1,4.0,0,To be renovated
RBU29715,,,House,Residence,430000.0,3.0,159.0,0,0,0,0,,0,4.0,0,Excellent
RBU28695,,,House,Residence,278000.0,3.0,202.0,0,0,0,1,40.0,1,4.0,0,
RBU30103,,,Apartment,Apartment,189000.0,2.0,65.0,0,0,0,1,,0,3.0,0,
RBU29637,,,House,Residence,365000.0,3.0,165.0,0,0,0,1,,1,2.0,1,Normal
RBU28467,,,House,Residence,392000.0,3.0,,0,0,0,1,,1,4.0,0,
RBU28250,,,House,Residence,299000.0,3.0,260.0,0,0,0,1,,1,4.0,0,
RBU27554,,3500.0,Apartment,Apartment,545000.0,2.0,123.0,0,0,0,1,,1,,1,Normal
RBU28211,,,House,Residence,549000.0,5.0,472.0,0,0,0,0,,1,4.0,0,
RBU28320,,,Apartment,Duplex,349000.0,2.0,126.0,0,0,0,1,,0,2.0,0,Normal
RBU24804,,,Apartment,Apartment,245000.0,2.0,,0,0,0,1,,0,,0,Excellent
RBU28413,,,House,Residence,349000.0,4.0,,0,0,0,1,,1,4.0,0,
RBU28424,,,House,Residence,315000.0,2.0,195.0,0,0,0,1,,1,2.0,0,
RBU28031,,,House,Residence,550000.0,3.0,192.0,0,0,0,1,,1,3.0,0,
RBU28314,,,Apartment,Apartment,199000.0,2.0,90.0,0,0,0,0,,0,2.0,0,To be renovated
RBU28436,,,House,Mixed building,439000.0,3.0,321.0,0,0,0,1,,1,2.0,0,Normal
RBU27534,,,House,Residence,325000.0,4.0,180.0,1,0,0,1,,1,4.0,0,Fully renovated
RBU27927,,,House,Residence,795000.0,3.0,266.0,0,0,0,1,,1,4.0,0,
RBU27539,,,House,Residence,,3.0,174.0,0,0,0,0,,0,4.0,0,Normal
RBU28328,,,House,Residence,330000.0,3.0,130.0,0,0,0,1,,1,3.0,0,Normal
RBU27540,,,House,Residence,550000.0,2.0,175.0,0,0,0,0,,0,,0,Normal
RBU28030,,,House,Residence,549950.0,2.0,199.0,0,0,0,0,,1,3.0,0,Normal
