property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
RBU60969,Boomgaardstraat 50,2300.0,Apartment,Apartment,369000.0,3.0,195.0,0,0,0,1,33.0,0,2.0,0,Excellent
RBU60966,Lindenlaan 10,2350.0,House,Residence,395000.0,5.0,200.0,0,0,0,1,,1,3.0,0,To be renovated
RBU60961,Spoorwegstraat 86,2300.0,House,Residence,325000.0,2.0,85.0,0,0,0,1,,1,3.0,0,
RBU60977,Gasthuisstraat 7 11,2300.0,Apartment,Apartment,449000.0,2.0,167.0,0,0,0,1,15.0,0,2.0,0,Normal
RBU60964,Jef buyckxstraat 173,2300.0,House,Residence,398000.0,4.0,174.0,0,0,0,1,,1,3.0,0,Normal
RBU60958,Heilaar 42,2370.0,House,Villa,829000.0,6.0,434.0,0,0,0,1,,1,4.0,1,Normal
RBU60968,de Merodelei 81 5,2300.0,Apartment,Apartment,195000.0,2.0,120.0,0,0,0,1,10.0,0,2.0,0,Normal
RBU60972,Eigenaarsstraat 43,2350.0,House,Residence,295000.0,2.0,128.0,0,0,0,0,,1,3.0,0,Normal
RBU60957,Antwerpsesteenweg 99,2350.0,House,Residence,399000.0,3.0,186.0,0,0,0,1,,1,2.0,0,Normal
RBU60956,Warandestraat 48,2300.0,House,Residence,549000.0,4.0,233.0,0,0,0,1,,1,2.0,0,Normal
RBU60979,Brand 53,2470.0,House,Residence,529000.0,4.0,344.0,0,0,0,1,,1,4.0,0,Normal
RBU60970,Oude Vaartstraat 169,2300.0,House,Residence,339000.0,3.0,205.0,0,0,0,0,,1,3.0,0,
RBU60946,Bergenstraat 47,2480.0,House,Residence,325000.0,5.0,196.0,0,0,0,1,,1,4.0,0,To be renovated
RBU60933,de Merodelei 95 2,2300.0,Apartment,Apartment,199000.0,2.0,140.0,0,0,0,1,43.0,0,2.0,0,Normal
RBU60943,Korte Vianenstraat 18,2300.0,House,Residence,329000.0,3.0,157.0,0,0,0,1,,1,2.0,0,Normal
RBU60932,Professor Devochtstraat 25 1,2300.0,Apartment,Apartment,214000.0,2.0,97.0,0,0,0,1,,0,3.0,0,Normal
RBU60934,Meistraat 12,2480.0,House,Residence,299000.0,4.0,222.0,0,0,0,1,,1,4.0,0,
RBU60947,Peelsestraat 1,2380.0,House,Villa,585000.0,5.0,228.0,0,0,0,1,,1,4.0,0,Normal
RBU60945,Groenedijk 5,2470.0,House,Residence,465000.0,3.0,157.0,0,0,0,1,,1,4.0,0,Normal
RBU60940,Steenweg op Ravels 4 2,2360.0,Apartment,Duplex,284000.0,3.0,174.0,0,0,0,1,93.0,0,2.0,1,Normal
RBU60941,Steenweg op Mol 78,2300.0,House,Residence,210000.0,3.0,129.0,0,0,0,1,,1,2.0,0,To be renovated
RBU60937,Steenweg op Mol 106,2300.0,House,Residence,225000.0,3.0,155.0,0,0,0,0,,1,2.0,0,
RBU60951,Korte Gasthuisstraat 30 7,2300.0,Apartment,Apartment,199000.0,2.0,117.0,0,0,0,1,,0,2.0,0,
RBU60929,de Merodelei 38 2,2300.0,Apartment,Apartment,199000.0,2.0,96.0,0,0,0,1,,0,2.0,0,Normal
RBU60927,Berlaarbaan 313,2861.0,House,Residence,389000.0,3.0,220.0,1,0,0,1,,1,4.0,0,To be renovated
RBU60955,Tramstraat 23,2300.0,House,Residence,205000.0,1.0,143.0,0,0,0,1,27.0,0,2.0,0,
RBU60949,Guldensporenlei 21,2300.0,House,Residence,199000.0,3.0,177.0,0,0,0,0,,1,2.0,0,To be renovated
RBU60952,Hobrugstraat 16 A,2470.0,House,Residence,338000.0,3.0,193.0,0,0,0,1,,1,4.0,0,
RBU60936,Swat Engelenstraat 46 2,2300.0,Apartment,Apartment,299000.0,2.0,107.0,0,0,0,1,12.0,0,2.0,0,Normal
RBU60925,Glazeniersstraat 36,2300.0,House,Residence,495000.0,3.0,176.0,0,0,0,1,,1,4.0,0,
RBU60953,Hogestraat 30,2300.0,House,Residence,329000.0,4.0,133.0,0,0,0,1,,1,2.0,0,Normal
RBU60939,Rivierstraat 25,2300.0,House,Residence,275000.0,2.0,133.0,0,0,0,1,,1,2.0,0,Normal
RBU60883,Sterrenstraat 8,2500.0,House,Residence,299000.0,4.0,160.0,0,0,0,0,,1,2.0,0,To be renovated
RBU60878,Steenweg op Gierle 130,2300.0,House,Mansion,1850000.0,6.0,495.0,0,0,0,1,,1,4.0,0,Normal
RBU60922,Brand 56,2470.0,House,Residence,349000.0,3.0,175.0,0,0,0,1,,1,4.0,0,
RBU60910,Slachthuisstraat 50,2300.0,House,Residence,370000.0,3.0,159.0,0,0,0,1,,1,3.0,0,Normal
RBU60914,Steenweg op Mol 43,2300.0,Apartment,Apartment,285000.0,2.0,158.0,0,0,0,1,47.0,0,,0,Normal
RBU60887,Pertendonckstraat 67,2520.0,House,Residence,535000.0,3.0,228.0,0,0,0,1,20.0,1,2.0,1,Excellent
RBU60923,Broekstraat 66,2300.0,House,Residence,209000.0,1.0,118.0,0,0,0,1,,1,3.0,0,Normal
RBU60917,Turnhoutsebaan 75,2275.0,House,Residence,349000.0,4.0,200.0,0,0,0,1,,1,4.0,0,To be renovated
RBU60911,Otterstraat 20 7,2300.0,Apartment,Apartment,195000.0,2.0,102.0,0,0,0,1,6.0,0,2.0,0,Normal
RBU60893,Buurtspoorweglei 16 302,2140.0,Apartment,Apartment,225000.0,1.0,55.0,0,0,0,1,,0,2.0,0,Normal
RBU60915,de Merodelei 247 6,2300.0,Apartment,Apartment,239500.0,3.0,125.0,0,0,0,1,,0,2.0,0,Normal
RBU60886,Zodiakstraat 2,2500.0,House,Residence,315000.0,4.0,161.0,0,0,0,0,,1,3.0,0,To be renovated
RBU60916,Turnovatoren 8 2,2300.0,Apartment,Apartment,479000.0,2.0,129.0,0,0,0,1,17.0,0,3.0,0,Excellent
RBU60901,Stationsstraat 38,2381.0,House,Residence,769000.0,3.0,390.0,0,0,0,1,,1,4.0,0,Normal
RBU60897,Kempenlaan 23 7,2300.0,Apartment,Apartment,245000.0,4.0,148.0,0,0,0,1,,0,3.0,0,Normal
RBU60919,Hofeinde 161,2350.0,House,Residence,219000.0,2.0,103.0,0,0,0,1,,1,2.0,0,To be renovated
RBU60905,Warandestraat 5/12,2300.0,Apartment,Apartment,225000.0,1.0,64.0,0,0,0,0,,0,2.0,0,New
RBU60912,Patrijzenpad,2275.0,House,Chalet,45000.0,1.0,,0,0,0,1,11.0,1,4.0,0,
RBU60918,Duifhuisstraat 24 8,2300.0,Apartment,Apartment,165000.0,2.0,95.0,0,0,0,0,,0,3.0,0,Normal
RBU60898,Kursaalpoort 3 2,2300.0,Apartment,Apartment,436100.0,3.0,126.0,0,0,0,1,15.0,0,2.0,0,New
RBU60789,Itegembaan 240,2590.0,House,Residence,1235000.0,4.0,321.0,0,0,0,1,,1,4.0,0,
RBU60750,,2050.0,Apartment,Apartment,375000.0,2.0,107.0,0,0,0,1,30.0,0,,0,Normal
RBU60852,Beukheuvel 57,2570.0,House,Residence,530000.0,3.0,204.0,0,0,0,1,,1,,0,To be renovated
RBU60757,J. de Grooflaan 9 6,2620.0,Apartment,Apartment,249000.0,3.0,88.0,0,0,0,1,8.0,0,,0,Normal
RBU60747,Kleine Molenweg 4,2940.0,Apartment,Apartment,259000.0,1.0,86.0,0,0,0,1,5.0,1,,0,Normal
RBU60821,Stoelstraat 3 0.1,2000.0,Apartment,Apartment,245000.0,1.0,61.0,1,0,0,0,,0,,0,Normal
RBU60741,Alfons Schneiderlaan 248 202,2100.0,Apartment,Apartment,199900.0,2.0,60.0,0,0,0,1,3.0,0,,0,Normal
RBU60772,Sluis 244,2400.0,House,Residence,259000.0,3.0,133.0,0,0,0,1,,1,4.0,0,
RBU60722,Molenstraat 2 102,2270.0,Apartment,Apartment,245000.0,1.0,85.0,0,0,0,1,,0,3.0,0,Normal
RBU60829,Akkerveken 9,2310.0,House,Residence,689000.0,5.0,259.0,1,0,0,1,24.0,1,4.0,0,Normal
RBU60790,Welvaartstraat 54 A 001,2000.0,Apartment,Apartment,395000.0,2.0,100.0,0,0,0,1,15.0,0,,0,
RBU60700,Limberg 2A,2230.0,House,Residence,435000.0,2.0,291.0,0,0,0,1,,1,4.0,0,Normal
