property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBD28372,RUE D'EN HAUT 2,6590,House,Residence,125000.0,5.0,240.0,0,0,0,1,,1,,0,Normal
RBU32331,,7110,House,Residence,,3.0,134.0,0,0,0,0,,1,3.0,0,New
VBD21862,,7700,House,Villa,699000.0,4.0,339.0,0,0,0,0,,1,4.0,0,
VBD26851,rue des Grogères 116,6001,House,Residence,249000.0,2.0,212.0,1,0,0,1,,1,4.0,0,Normal
VBD25458,Rue de l'Etoile 36,6250,House,Residence,399000.0,4.0,250.0,1,0,0,1,30.0,1,4.0,0,To renovate
VBC59623,Rue de la Neuville 42,6000,Apartment,Apartment,175000.0,3.0,110.0,1,0,0,0,,0,4.0,0,
VBD25055,rue des Moissons 26,6060,House,Residence,89000.0,2.0,94.0,0,0,0,0,,1,3.0,0,To be renovated
VWD13937,,6531,House,Residence,109000.0,2.0,115.0,1,0,0,0,,0,2.0,0,Normal
VBD21946,Rue des Bois,7100,House,Residence,255733.0,3.0,170.0,0,0,0,1,30.0,1,3.0,0,New
VWD14828,,7100,House,Residence,210000.0,4.0,190.0,1,0,0,1,,1,3.0,0,Normal
VBD22755,Marais Gauquier 34,7911,House,Residence,129000.0,5.0,144.0,0,0,0,1,,1,3.0,0,To be renovated
VBD23673,Rue d'Angleterre 2,6000,Apartment,Apartment,148500.0,3.0,96.0,0,0,0,1,,0,2.0,0,To be renovated
VBD22642,Rue des Bouveleurs 45,6001,House,Residence,199000.0,5.0,206.0,1,0,0,1,42.0,1,2.0,0,Normal
VBD26848,Avenue du tilleul 25,7040,House,Residence,195000.0,3.0,130.0,0,0,0,1,,1,2.0,0,Normal
VBD21894,Rue Vandervelde 116,6042,House,Villa,389000.0,4.0,202.0,0,0,0,1,,1,2.0,0,Fully renovated
VBD21134,,6040,House,Residence,199900.0,2.0,107.0,1,0,0,1,37.0,1,3.0,0,Normal
VBD24868,,6120,House,Residence,1000000.0,4.0,357.0,0,0,0,1,68.0,1,3.0,0,New
VWD14876,,6040,House,Residence,165000.0,2.0,190.0,1,0,0,1,,1,3.0,0,To be renovated
VBC72613,Rue des Campeaux 42 01,7500,Apartment,Ground floor,109000.0,2.0,89.0,0,0,0,1,10.0,0,2.0,0,To be renovated
VBD24727,Rue du Général de Gaulle 154,6180,House,Residence,219000.0,4.0,230.0,0,0,0,0,,1,3.0,0,
VBD25054,Rue du Lieutenant Général Gillain 77,6030,House,Residence,89000.0,4.0,120.0,0,0,0,0,,1,2.0,0,To be renovated
VBD03207,Le Bosquet 228-229,6440,House,Residence,260000.0,4.0,,0,0,0,1,,1,,0,
VBD16705,Rue Bois du Sart 16 A,6180,House,Residence,300000.0,3.0,154.0,1,0,0,1,35.0,1,3.0,0,Normal
VBD16090,Rue de la gare 21,7904,House,Residence,175000.0,3.0,105.0,0,0,0,1,85.0,1,3.0,0,Normal
VBD16385,Rue Taienne 17,6250,House,Villa,947000.0,4.0,430.0,1,0,0,1,124.0,1,4.0,1,Excellent
VBD20139,Rue de Gilly 251,6010,House,Master house,350000.0,10.0,700.0,0,0,0,1,,1,4.0,0,To renovate
VBD18083,Grand Rue 72,6530,House,Residence,130000.0,2.0,82.0,0,0,0,0,,0,2.0,0,Normal
VBD17253,Rue grégoire wincqz 14 3.2,7060,Apartment,Apartment,220000.0,2.0,76.0,0,0,0,1,,0,2.0,0,Normal
VBD17134,Rue Jean Lipsin 19,6042,House,Residence,165000.0,4.0,95.0,0,0,0,1,50.0,1,2.0,0,Normal
VBD17065,rue de Heigne 12,6000,House,Residence,160000.0,4.0,151.0,0,0,0,1,,0,2.0,0,Normal
VBD16386,Rue Saint-Martin 116,6120,House,Residence,647000.0,4.0,251.0,1,0,1,1,75.0,1,4.0,1,Normal
VBD03641,Rue du Vivier 1,6010,House,Residence,299000.0,3.0,145.0,0,0,0,1,,1,,0,Normal
VBD18026,,6040,House,Mixed building,170000.0,,,0,0,0,0,,0,2.0,0,
VWD14706,,6150,House,Villa,769000.0,5.0,400.0,1,0,0,1,60.0,1,4.0,0,Excellent
VBD19599,Rue Fonds de Corbeau 26 1/1,6180,Apartment,Apartment,155000.0,1.0,63.0,0,0,0,0,,0,,0,Excellent
VBD16681,Rue Chapelle Beaussart 246/3 2 246,6001,Apartment,Apartment,197000.0,2.0,111.0,1,0,0,1,13.0,1,3.0,0,Normal
VBD18128,Grand Rue 119,6000,House,Residence,199000.0,4.0,170.0,0,0,0,0,,1,2.0,0,
VBD16835,Chaussée de Lodelinsart 49,6060,House,Mixed building,195000.0,,25.0,0,0,0,0,,1,2.0,0,Normal
VBD18020,Rue Gendebien 132,6200,House,Residence,89000.0,1.0,80.0,0,0,0,0,,1,,0,
VBD15982,Rue du Transvaal 53,6010,House,Villa,230000.0,4.0,321.0,1,0,0,1,,1,4.0,0,To renovate
VBD17840,Rue Rodolphe Delval 42,6183,Apartment,Apartment,195000.0,2.0,78.0,0,0,0,1,10.0,0,3.0,0,
VBD18025,,6040,House,Residence,149000.0,2.0,,0,0,0,0,,1,2.0,0,
VBD15435,,6061,House,Residence,249000.0,3.0,110.0,0,0,0,1,,1,3.0,0,To renovate
VBD08600,saint roch 13,6470,House,Residence,130000.0,3.0,,0,0,0,1,,1,,0,To be renovated
VWD14410,rue neuve 9,7130,House,Residence,249000.0,2.0,180.0,1,0,0,1,,1,4.0,0,Excellent
VBD09180,Grand Place 47,7800,House,Mixed building,190000.0,,100.0,0,0,0,0,,0,2.0,0,To be renovated
VBD15171,Rue du Parc 25,7130,House,Residence,140000.0,3.0,159.0,0,0,0,1,,0,3.0,0,To be renovated
VBD09451,Rue Arthur Regniers 28 A,6543,House,Villa,427000.0,4.0,230.0,1,0,0,0,,1,4.0,0,Excellent
VBD12539,,6530,House,Residence,230000.0,3.0,140.0,0,1,0,1,12.0,1,4.0,0,New
VBD15344,Avenue Emile Herman 259 9,7170,Apartment,Apartment,245000.0,2.0,111.0,1,0,0,1,,0,2.0,0,Excellent
