property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBD39992,,1850,House,Residence,499000.0,3.0,176.0,1,0,0,1,29.0,1,3.0,0,Normal
VBD39991,,1780,House,Residence,499000.0,3.0,176.0,1,0,0,1,29.0,1,3.0,0,Normal
RBU50091,Zavelbergweg 23,1640,House,Residence,399000.0,3.0,209.0,0,0,0,1,,1,,0,To be renovated
RBU50193,Verheydenstraat 20B,1700,House,Mixed building,549000.0,2.0,,1,0,0,1,5.0,0,3.0,0,Normal
RBU50261,Neerhoflaan 130,1780,House,Villa,899000.0,5.0,238.0,1,0,0,1,35.0,1,4.0,1,Normal
RBU50250,Staatsbaan 147A 11,3460,Apartment,Ground floor,329000.0,2.0,89.0,0,0,0,1,,1,,0,Normal
VBD39972,,1932,Apartment,Apartment,315000.0,2.0,75.0,1,0,0,0,,1,2.0,0,Normal
RBU50007,Nieuwe Kaai 32 A,1770,House,Residence,575000.0,4.0,254.0,0,0,0,1,,1,3.0,0,Excellent
RBU50247,Esp 6,1745,House,Residence,339000.0,5.0,240.0,1,0,0,1,30.0,0,2.0,0,Normal
VBD39990,,1853,House,Residence,499000.0,3.0,176.0,1,0,0,1,29.0,1,3.0,0,Normal
RBU50191,J.B.Callebautstraat 101,1790,House,Residence,175000.0,1.0,75.0,1,0,0,1,20.0,1,2.0,0,To be renovated
RBU50216,Bessenlaan 1 23,1700,Apartment,Apartment,289000.0,2.0,100.0,0,0,0,1,,0,,0,
RBU49733,Gijmelsesteenweg 288A,3201,House,Bungalow,360000.0,2.0,131.0,0,0,0,0,,1,,0,Normal
RBU49721,Tiensesteenweg 65,3210,House,Residence,350000.0,5.0,304.0,0,0,0,0,,1,,0,To be renovated
RBU49748,Hallebaan 18,1671,House,Cottage,249000.0,1.0,193.0,0,0,0,0,,1,4.0,0,To be renovated
RBU49727,Wersbeekstraat 33,3391,House,Residence,383300.0,3.0,161.0,0,0,0,0,,1,,0,Normal
RBU02863,Boomgaardweg 56,1640,House,Residence,581000.0,4.0,197.0,0,0,0,1,22.0,1,2.0,0,
RBU49590,Kattestraat 27 208,1785,Apartment,Apartment,398000.0,2.0,105.0,0,0,0,1,,0,4.0,0,Excellent
RBU49751,Ninoofsesteenweg 417,1750,House,Residence,475000.0,3.0,188.0,1,0,0,1,,1,4.0,0,To be renovated
RBU49684,,1540,House,Residence,335000.0,3.0,102.0,0,0,0,1,,1,3.0,0,Normal
RWC40974,Denijs Dillestraat 84 0101,3200,Apartment,Apartment,342000.0,3.0,112.0,1,0,0,1,,0,,0,Excellent
RBU49659,Oct de Kerchove d'Exaerdestraat 140,1500,House,Residence,498000.0,4.0,297.0,0,0,0,1,,1,2.0,0,
RBU49732,Mechelseweg 220,1880,House,Residence,250000.0,4.0,293.0,0,0,0,0,,0,,0,To be renovated
RBU49673,Leuvensesteenweg 318,3190,House,Residence,1048000.0,3.0,324.0,1,0,0,1,,1,4.0,1,Excellent
VBD39441,,1933,House,Villa,660000.0,4.0,247.0,1,0,0,1,65.0,1,4.0,0,To be renovated
RBU49736,Processieweg 16,3201,House,Bungalow,369000.0,2.0,172.0,0,0,0,1,,1,,0,To be renovated
RBU49802,,3202,House,Residence,225000.0,3.0,155.0,0,0,0,0,,0,3.0,0,
RBU49734,Bergstraat 4E,3390,House,Residence,379000.0,3.0,136.0,0,0,0,1,4.0,1,,0,Normal
RBU49937,Willem De Ganckstraat 6,1730,House,Residence,695000.0,3.0,165.0,0,0,0,1,2.0,1,4.0,0,Normal
RBU49663,Lutgardisstraat 14 A,1820,House,Residence,399000.0,3.0,125.0,1,0,0,1,,1,2.0,0,Excellent
RBU20356,Petrus Deboeckstraat 40 1eV,1600,Apartment,Apartment,259000.0,2.0,74.0,1,0,0,1,,0,3.0,0,To be renovated
RBU49332,Neervelpsestraat 23,3360,House,Residence,548000.0,3.0,256.0,0,0,0,1,,1,4.0,0,Normal
RBU49078,Steenweg naar Alsemberg 866,1654,House,Residence,339000.0,3.0,120.0,0,0,0,1,,1,4.0,0,
