property_ID,locality_name,postal_code,type,subtype,price (€),number_of_bedrooms,living_area (m²),"equiped_kitchen (yes:1, no:0)","furnished (yes:1, no:0)","open_fire (yes:1, no:0)","terrace (yes:1, no:0)",terrace_area (m²),"garden (yes:1, no:0)",number_facades,"swimming_pool (yes:1, no:0)",state_of_building
VBD25124,,1332.0,House,Villa,565000.0,3.0,150.0,1,0,1,1,30.0,1,4.0,0,
VBD25400,,1300.0,Apartment,Apartment,442200.0,2.0,118.0,0,0,0,1,,0,4.0,0,New
VBD24950,Rue du Paradis 80,1400.0,House,Villa,485000.0,4.0,150.0,0,0,0,0,,1,4.0,0,To be renovated
VBD24809,,1325.0,House,Residence,695000.0,4.0,265.0,1,0,0,1,30.0,1,3.0,1,Normal
VBD25401,,1300.0,Apartment,Apartment,488500.0,3.0,140.0,0,0,0,1,,0,4.0,0,New
VBD25570,Rue de la Chapelle 8,1367.0,House,Residence,635000.0,4.0,300.0,0,0,0,1,80.0,1,4.0,0,
VBD25402,,1300.0,Apartment,Apartment,518500.0,3.0,151.0,0,0,0,1,,0,4.0,0,New
VBD25009,Chaussée de Nerviens 39,1300.0,Apartment,Apartment,335000.0,2.0,99.0,1,0,0,1,15.0,0,,0,New
VBD25703,Chaussée de Wavre 162D Maison 1,1360.0,House,Residence,420000.0,4.0,173.0,0,0,0,1,17.0,1,,0,New
VBD25670,,1330.0,House,Residence,485000.0,6.0,275.0,0,0,0,1,27.0,1,2.0,0,Normal
VBD24915,Rue des sept bonniers 17,1350.0,House,Bungalow,289000.0,3.0,97.0,1,0,0,1,1.0,1,4.0,0,Normal
VBD24791,Avenue des Vallées 60,1341.0,House,Residence,650000.0,4.0,200.0,1,0,0,1,,1,4.0,0,Excellent
VBD25615,,1400.0,House,Residence,325000.0,3.0,150.0,0,0,0,1,20.0,0,2.0,0,
VBD24810,,1300.0,House,Residence,750000.0,5.0,280.0,1,0,0,1,15.0,1,4.0,0,Excellent
VBD25399,,1300.0,Apartment,Apartment,356500.0,2.0,92.0,0,0,0,1,,0,,0,New
VBD25495,,1400.0,Apartment,Apartment,180000.0,2.0,73.0,0,0,0,0,,1,3.0,0,Normal
VBD24811,,1380.0,House,Residence,735000.0,3.0,257.0,0,0,0,0,,1,,0,Normal
VBD25398,,1300.0,Apartment,Apartment,331500.0,2.0,95.0,0,0,0,0,,0,4.0,0,New
VBD24864,,1330.0,House,Residence,850000.0,7.0,270.0,1,0,0,1,40.0,1,3.0,0,
VBC93024,rue de Bruxelles 26,1300.0,Apartment,Duplex,299000.0,2.0,102.0,1,0,0,1,,0,,0,Normal
VBD24025,,1495.0,House,Villa,925000.0,5.0,330.0,1,0,0,1,,1,4.0,1,Excellent
VBD24620,,1495.0,House,Residence,375000.0,3.0,125.0,0,0,0,1,35.0,1,4.0,0,New
VBD24767,Passage de l'Ergot 5 501,1348.0,Apartment,Apartment,399000.0,2.0,80.0,0,0,0,1,6.0,0,2.0,0,Normal
VBD24591,,1410.0,House,Residence,690000.0,4.0,155.0,0,0,0,1,20.0,1,3.0,1,
VBD24574,,1310.0,House,Residence,795000.0,4.0,220.0,0,0,0,1,48.0,1,2.0,0,New
VBD24613,rue de Bruxelles 26,1300.0,Apartment,Apartment,280000.0,2.0,90.0,1,0,0,1,,0,,0,Normal
VBD23643,,1390.0,House,Villa,830000.0,4.0,287.0,1,0,0,1,,1,4.0,0,Normal
VBC88468,rue de Bruxelles 26,1300.0,Apartment,Duplex,340000.0,3.0,131.0,1,0,0,1,,0,,0,Normal
VBD24615,rue de l'Hotel 6,1300.0,Apartment,Apartment,245000.0,2.0,74.0,1,0,0,1,,0,,0,Normal
VBD24476,,1410.0,House,Residence,425000.0,3.0,130.0,1,0,0,1,13.0,1,2.0,0,
VBC93020,rue de l'Hotel 6,1300.0,Apartment,Apartment,320000.0,3.0,127.0,1,0,0,1,,0,,0,Normal
VBD24153,,1420.0,Apartment,Apartment,250000.0,1.0,70.0,1,0,0,1,6.0,0,2.0,0,Normal
VBC95095,rue de Bruxelles 26,1300.0,Apartment,Duplex,299000.0,2.0,91.0,1,0,0,1,,0,,0,Normal
RWC29425,Chemin du Stoquois 25,1430.0,House,Residence,403165.0,3.0,186.0,1,0,0,0,,1,2.0,0,
VBD23971,,1390.0,House,Villa,1580000.0,4.0,300.0,1,0,0,1,,1,4.0,0,Normal
VBD24731,,1332.0,House,Villa,740000.0,4.0,228.0,1,0,0,1,41.0,1,4.0,0,Excellent
VBD24440,,1430.0,House,Residence,345000.0,4.0,209.0,0,0,0,1,35.0,0,2.0,0,Excellent
VBD23964,Rue Houlette 16,1495.0,House,Residence,260000.0,2.0,95.0,0,0,0,0,,1,3.0,0,To be renovated
VBD23325,rue de Bruxelles 26,1300.0,Apartment,Apartment,220000.0,1.0,68.0,1,0,0,1,,0,,0,Normal
VBD22549,Rue Longue 24,1370.0,House,Residence,345000.0,4.0,220.0,0,0,0,1,,1,4.0,0,
VBD22586,,1420.0,House,Villa,765000.0,5.0,330.0,0,0,0,1,30.0,1,4.0,0,Normal
VBD22504,,1340.0,House,Villa,850000.0,4.0,300.0,1,0,0,1,45.0,1,4.0,1,Normal
VBD23345,Rue de Basse Biez 69,1390.0,House,Residence,820000.0,4.0,276.0,0,0,0,1,,1,4.0,0,
VBD23636,Vivier Hanquet 28,1390.0,House,Residence,1750000.0,10.0,1485.0,0,0,0,1,1040.0,1,4.0,1,To renovate
VBD23230,Rue de la Gare 70,1420.0,House,Residence,365000.0,3.0,125.0,0,0,0,1,,1,3.0,0,
VBD22080,Rue Saint-Laurent 62,1370.0,House,Residence,420000.0,3.0,179.0,0,0,0,1,,1,4.0,0,
VBD23637,Avenue de la Fontaine 1 A,1435.0,House,Villa,795000.0,4.0,303.0,1,0,0,1,30.0,1,4.0,0,Excellent
VBD23326,rue de Bruxelles 26,1300.0,Apartment,Studio,199000.0,1.0,51.0,1,0,0,1,,0,,0,Normal
VBD23129,,1430.0,House,Residence,275000.0,6.0,200.0,1,0,0,1,120.0,1,3.0,0,To renovate
VBD23137,,1400.0,Apartment,Penthouse,450000.0,4.0,160.0,0,0,0,1,115.0,0,3.0,0,Excellent
VBD22670,,1400.0,House,Residence,425000.0,3.0,110.0,1,0,0,1,,1,4.0,0,
VWD14773,,1310.0,House,Villa,595000.0,3.0,130.0,1,0,1,1,,1,4.0,0,Excellent
VBD22322,Chaussée de Nerviens 35,1300.0,Apartment,Apartment,345000.0,2.0,98.0,1,0,0,1,17.0,0,,0,New
VBD23222,,1410.0,House,Residence,589000.0,5.0,300.0,0,0,0,1,32.0,0,2.0,0,
VBD23542,Rue de l'Infante 98,1410.0,House,Residence,295000.0,4.0,212.0,0,0,0,1,,1,2.0,0,To be renovated
VBD21736,,1480.0,House,Residence,430000.0,3.0,200.0,1,0,0,1,,1,4.0,0,Normal
VWD14743,,1380.0,House,Villa,895000.0,3.0,240.0,1,0,1,1,50.0,1,4.0,1,Excellent
VBD21851,,1474.0,House,Residence,555128.0,3.0,165.0,0,0,0,0,,1,4.0,0,New
VBD21835,Avenue Paul Terlinden 7 201,1330.0,Apartment,Apartment,210000.0,1.0,42.0,1,0,0,0,,0,2.0,0,Normal
VBD21332,,1380.0,House,Villa,750000.0,4.0,231.0,1,0,0,1,53.0,1,4.0,0,Excellent
VBD21992,,1410.0,Apartment,Apartment,629000.0,2.0,101.0,1,0,0,1,22.0,0,3.0,1,Excellent
VBD22010,,1440.0,House,Residence,585000.0,2.0,190.0,0,0,0,1,90.0,1,,0,To be renovated
VBD21553,Rue des Villas 61 102,1340.0,Apartment,Apartment,335000.0,2.0,82.0,0,0,0,1,6.0,0,2.0,0,
VBD21449,Avenue Reine Fabiola 5,1330.0,House,Residence,520000.0,4.0,195.0,0,0,0,1,30.0,1,4.0,0,To be renovated
VBD21852,,1474.0,House,Residence,564352.0,5.0,160.0,0,0,0,0,,1,4.0,0,New
VBD21562,,1410.0,House,Residence,499000.0,6.0,265.0,1,0,0,1,,1,2.0,0,Normal
VWD14748,,1410.0,House,Villa,1850000.0,6.0,670.0,1,0,1,1,,1,4.0,1,Excellent
VBD21853,,1315.0,House,Residence,625783.0,4.0,363.0,0,0,0,0,,1,4.0,0,New
VBD21668,,1390.0,House,Residence,4980000.0,6.0,1190.0,0,0,0,1,60.0,1,4.0,1,Excellent
VBD21920,,1315.0,House,Residence,523352.0,5.0,160.0,0,0,0,0,,1,4.0,0,New
VBD21690,,1350.0,House,Residence,499500.0,3.0,175.0,1,0,0,0,,1,4.0,0,New
VWD14754,,1380.0,House,Villa,825000.0,3.0,185.0,1,0,1,1,,1,4.0,0,Excellent
VBD21928,Rue Provinciale 60,1300.0,Apartment,Apartment,405000.0,2.0,93.0,1,0,0,1,,0,3.0,0,New
VBD21993,,1410.0,House,Residence,495000.0,3.0,155.0,1,0,0,1,30.0,1,2.0,0,Normal
VBD21666,Avenue de Nivelles 104,1300.0,House,Residence,450000.0,3.0,178.0,0,0,0,1,20.0,1,4.0,0,Normal
VBD21081,Rue Baty Gigot 232,1420.0,House,Residence,395000.0,3.0,140.0,0,0,0,1,13.0,1,3.0,0,To renovate
VBD21328,,1330.0,House,Villa,795000.0,5.0,315.0,0,0,0,0,,1,4.0,0,Excellent
VBD20884,,1325.0,House,Residence,995000.0,6.0,225.0,0,0,0,1,60.0,1,4.0,0,Normal
VBD20875,,1480.0,Apartment,Apartment,195000.0,1.0,68.0,1,0,0,1,2.0,0,2.0,0,Normal
VBD21212,,1390.0,House,Residence,290000.0,3.0,115.0,0,0,0,1,6.0,1,4.0,0,To be renovated
VBD21125,,1332.0,House,Residence,375000.0,3.0,140.0,0,0,0,1,15.0,0,2.0,0,To renovate
VBD20755,Chaussée de Charleroi 150,1370.0,House,Residence,330000.0,3.0,120.0,0,0,0,0,,1,4.0,0,To be renovated
VBD21262,Rue Docteur Colson 12,1430.0,Apartment,Apartment,170000.0,2.0,210.0,0,0,0,0,,1,2.0,0,To be renovated
VBD21260,,1330.0,House,Residence,415000.0,5.0,181.0,1,0,0,1,20.0,1,3.0,0,To renovate
VBD20815,,1410.0,Apartment,Apartment,295000.0,1.0,90.0,1,0,0,1,,1,,0,Excellent
VBD20644,,1410.0,Apartment,Apartment,735000.0,3.0,132.0,1,0,0,1,12.0,1,3.0,1,Excellent
RWC40604,,1350.0,House,Villa,356050.0,3.0,1.0,1,0,0,0,,1,4.0,0,Excellent
RWC40602,,1357.0,House,Villa,363050.0,3.0,1.0,1,0,0,0,,1,4.0,0,Excellent
RWC40598,,1450.0,House,Villa,386050.0,3.0,1.0,1,0,0,0,,1,4.0,0,Excellent
VBD21301,,1480.0,Apartment,Triplex,295000.0,2.0,126.0,0,0,0,0,,0,2.0,0,
VBD21261,Avenue Jean Hermant 6,1330.0,House,Villa,525000.0,4.0,178.0,1,0,0,1,50.0,1,3.0,0,
RBU22609,Chaussée de Bruxelles 36 2,1300.0,Apartment,Apartment,299000.0,3.0,114.0,0,1,0,0,,1,,0,Normal
VBD20684,,1410.0,House,Villa,2075000.0,5.0,400.0,1,0,0,1,,1,4.0,0,Excellent
VBD21233,Chaussée Bara 60,1420.0,Apartment,Apartment,290000.0,2.0,98.0,1,0,0,1,9.0,0,3.0,0,Normal
VBD21300,,1480.0,House,Residence,295000.0,2.0,126.0,0,0,0,0,,0,2.0,0,
VBD20092,Rue des États 1,1360.0,House,Residence,350000.0,3.0,128.0,0,0,0,1,,1,4.0,0,To be renovated
VBD20081,Avenue Auguste Jassogne 28,1410.0,House,Residence,315000.0,3.0,155.0,0,0,0,0,,1,3.0,0,To be renovated
VBD19968,,1495.0,House,Residence,210000.0,2.0,103.0,0,0,0,1,13.0,1,2.0,0,Normal
VBD19705,Chaussée de Tirlemont 218 C,1370.0,House,Residence,245000.0,1.0,165.0,0,0,0,1,4.0,0,2.0,0,Normal
VBD19921,,1457.0,House,Residence,290000.0,5.0,244.0,0,0,0,1,,1,3.0,0,To be renovated
VBD14750,,1410.0,House,Villa,549000.0,3.0,146.0,1,0,0,1,,1,4.0,0,Normal
VBD20148,,1410.0,Apartment,Apartment,345000.0,1.0,51.0,0,0,0,1,11.0,1,2.0,1,Excellent
VBD20540,,1410.0,House,Villa,955000.0,3.0,272.0,1,0,0,1,50.0,1,4.0,1,Normal
VBD19997,,1300.0,House,Residence,559000.0,4.0,195.0,0,0,0,1,,1,3.0,0,Normal
VBD19975,,1470.0,House,Residence,850000.0,3.0,240.0,0,0,0,1,120.0,1,4.0,1,Normal
VBD19704,Chaussée de Tirlemont 218 C,1370.0,Apartment,Loft,245000.0,1.0,165.0,0,0,0,1,4.0,0,2.0,0,Normal
RWC40596,,1495.0,House,Villa,336050.0,3.0,1.0,1,0,0,0,,1,4.0,0,Excellent
VBC11990,rue des Déportés,1367.0,House,Residence,445000.0,3.0,154.0,1,0,0,1,,1,4.0,0,New
VBD19973,,1490.0,House,Residence,399000.0,4.0,130.0,0,0,0,1,17.0,1,4.0,0,Normal
VBD19442,Route de Genval 175,1380.0,House,Residence,355000.0,4.0,173.0,0,0,0,1,13.0,1,2.0,0,To be renovated
RWC40565,,1367.0,House,Villa,361050.0,3.0,1.0,1,0,0,0,,1,4.0,0,Excellent
RWC40597,,1370.0,House,Villa,364050.0,3.0,1.0,1,0,0,0,,1,4.0,0,Excellent
VBD19494,,1320.0,House,Residence,1495000.0,6.0,610.0,0,0,0,1,30.0,1,4.0,1,Normal
VBD19971,Drève de la Curette 57,1495.0,House,Residence,499000.0,4.0,184.0,0,0,0,1,,1,4.0,0,Normal
VBD20124,,1332.0,House,Residence,995000.0,4.0,235.0,1,0,0,1,50.0,1,4.0,0,New
VBD19433,,1325.0,House,Residence,695000.0,5.0,291.0,0,0,0,1,,1,4.0,0,
VBD19440,Rue Saint-Roch 120,1360.0,House,Residence,295000.0,5.0,171.0,1,0,0,1,,1,4.0,0,Normal
VBD18953,,1460.0,Apartment,Ground floor,269000.0,2.0,95.0,1,0,0,1,20.0,1,,0,Excellent
VBD18829,,1420.0,House,Residence,645000.0,5.0,218.0,0,0,0,1,7.0,1,4.0,0,
VBD19018,Chemin des Carriers 114,1370.0,House,Residence,360000.0,4.0,180.0,0,0,0,1,,1,4.0,0,To be renovated
VBD19010,Rue des Frères Vanbellinghen 19,1480.0,Apartment,Ground floor,319000.0,2.0,134.0,0,0,0,1,25.0,1,3.0,0,Normal
VBD18677,Boulevard Georges Deryck 15,1480.0,House,Residence,395000.0,4.0,180.0,0,0,0,1,,1,2.0,0,Normal
